Date,AA,AAU,ABAT,ACNT,AEM,AG,AGI,ALB,ALTM,ALTO,AMLI,AMR,APD,AREC,ARMN,ASH,ASIX,ASM,ASTL,ATLX,AU,AUMN,AUST,AVD,AVNT,AVTR,AXTA,BAK,BCC,BCPC,BHIL,BHP,BIOX,BTG,BVN,BYU,CBT,CC,CDE,CE,CENX,CF,CGA,CGAU,CLF,CLW,CMC,CMCL,CMP,CMT,CNEY,CPAC,CRH,CRKN,CSTM,CTGO,CTVA,CX,DC,DD,DNMR,DOW,DRD,ECL,ECVT,EGO,ELBM,EMN,EMX,EQX,ERO,ESI,EVA,EXK,EXP,FCX,FEAM,FF,FMC,FNV,FRD,FSI,FSM,FUL,FURY,GATO,GAU,GEVO,GFI,GGB,GLDG,GLT,GOLD,GORO,GPRE,GRFX,GROY,GSM,GURE,HBM,HCC,HDSN,HGAS,HL,HLP,HMY,HUDI,HUN,HWKN,HYMC,IAG,IAUX,ICL,IDR,IFF,INHD,IONR,IOSP,IPI,IPX,ITP,ITRG,JCTCF,JHX,KALU,KGC,KNF,KOP,KRO,KWR,LAAC,LAC,LGO,LIN,LITM,LOMA,LOOP,LVRO,LWLG,LXU,LYB,LZM,MAG,MATV,MEOH,MERC,METC,METCB,MLM,MOS,MP,MSB,MT,MTA,MTRN,MTUS,MTX,MUX,NAK,NB,NEM,NEU,NEWP,NEXA,NFGC,NG,NGD,NGVT,NMG,NTIC,NTR,NUE,NWGL,ODC,ODV,OEC,OLN,OR,ORGN,ORLA,PAAS,PKX,PLG,PLL,PPG,PPTA,PRM,PZG,RETO,REX,RGLD,RIO,RKDA,RPM,RS,RYAM,SA,SAND,SBSW,SCCO,SCL,SEED,SGML,SHW,SID,SILV,SIM,SKE,SLI,SLVM,SMG,SMID,SNES,SQM,SSL,SSRM,STLD,STR,SUM,SUZ,SVFD,SVM,SXC,SXT,TECK,TFPM,TGB,TGLS,THM,TMC,TMQ,TROX,TRX,TSE,TX,UAMY,UAN,UFPI,USAP,USAS,USAU,USGO,USLM,VALE,VGZ,VHI,VMC,VOXR,VZLA,WDFC,WFG,WLK,WLKP,WPM,WRN,WS,WWR,X,XPL,YTEN,ZEUS,ZKIN
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,1.0884445638441138,,,1.013131325196982,1.1357928200150043,,1.0463576509233037,1.0823127126006478,,,,,1.062977411697539,,,1.0637014562149363,,,,,1.0976503118168657,,,1.0822907696419255,1.0520232118826283,,,1.1287946552684418,,0.9258474018601346,,1.205329174353741,,,1.0888575152314384,,0.9942856924874443,,1.1359773184363458,1.0353379808945855,1.3045745674960698,,,,1.2270921556941694,,1.2041522386300405,1.5,1.1379153746629258,0.9901315882347959,,,1.0660660761713727,,,,,1.0664354101462676,,1.1096579599474738,,,0.8015266942169337,0.9423476269409893,,1.144444430315936,,1.0662973232027,,,,,,,1.0472667832215492,1.1361042688025655,,,1.0459842932722827,,0.7623931813426414,0.9453303466019704,,0.9988751148646537,,,,,1.0671378790026176,1.1715131980568636,,1.091310734763227,1.1390667394006913,,,,,,,,,0.9780219341156475,,1.0198914380657969,,1.0504304848266666,,,1.0246598602218395,,1.086102746452425,,,1.0,0.9779725182783807,,,0.9511480198561801,,,,,0.9837617639691629,0.8937288843335991,,1.009118532443044,,,1.001914896863572,0.9733625016085445,,,,1.0389339570282103,,,,,,0.9546166107360576,,,,1.0152056740492543,1.1191066982838478,1.0062499441206478,,,1.0677526807922508,0.997575702089252,,1.1350114801003954,1.1489829780755219,,1.1808696138686028,,1.0027209024469927,1.0270270009037352,1.1690962538881169,,1.0819908592185934,0.9543172769113055,,,,1.2242503585293174,1.081720453042462,,,1.016949136104436,,1.1100427407757651,,0.9891304453458135,,,1.1203412775073156,,,,1.1244178256009465,1.2055555555555555,,,1.0460889535505415,,,,,0.9690933847976902,1.0877084638327716,1.1271497535359298,,1.0623936717999194,1.191034715535621,,0.9836065727547595,,,1.3359524646082814,1.0197935024247704,0.9190231001974817,,1.025463038695204,1.2730865478515625,,1.0069444711193634,0.8652631257709704,,,1.0310476845023038,0.9895833430346104,,1.241264531952471,1.245218251577702,1.1530008817658275,1.1783069263096346,,,,,,,0.96000000670716,1.251908472331448,,1.0070422470179416,,,,,,,,,1.0,,1.0005111528716322,1.125,1.0350876850532469,0.8659420748341651,,1.24,1.1570247933884297,1.0374331830340064,1.0130463179715257,1.0244334468714587,,,1.0104873587844176,,1.1044586218628443,,,,,1.0229885057471264,1.203861033374993,,,1.082092738680827,
2005-03-31,0.9461394951796572,,,1.0169491606001855,1.0055286746530574,,0.9683543859699422,0.9568421213250411,,,,,1.0106994615960014,,,1.0333895554540475,,,,,0.957742551954966,,,1.1525815528309926,0.9758241474937964,,,0.8008700859087632,,1.0640732491293992,,0.9096228779625911,,,0.9835924368190762,,0.960632213737931,,0.9152120239262388,1.0772454460625815,0.9307905810883704,,,,0.9069073320524306,,0.9738505785240651,0.8333333333333334,1.018000030517578,1.6578072381821416,,,0.925704270023081,,,,,0.9069301805078771,,0.9038984856259216,,,0.8761904580252511,1.0422579688198113,,0.9288026251537067,,1.0218219308088987,,,,,,,0.9689931959507944,0.9471544930511758,,,1.082860618049615,,0.7656950521623496,1.0096385448033312,,1.0885886135293454,,,,,0.951158947074347,0.8358661566284519,,0.9952766736662845,0.9622489739574903,,,,,,,,,0.9662921664359945,,0.9716312320567821,,0.9133489725499252,,0.8165266152274677,0.9883817144309758,,0.8539638132992203,,,1.0833333983780866,0.9566480776014175,,,0.9517206646194262,,,,,0.9078402538163607,0.9680671386686467,,0.9036144760008357,,,0.9027393965552368,0.9214894603803744,,,,1.0675886383122548,,,,,,1.206557239111129,,,,0.9853157118589362,1.0770509600391451,0.9472049444163849,,,0.9694867869813008,1.0364520300633389,,0.7560483812820651,0.7739234598950904,,0.9342169809827892,,1.0499600507132478,0.9342105254902404,1.12219444966336,,0.9388888888888889,0.9784324122842882,,,,0.8849840378894082,1.0874750620338574,,,1.0,,0.923323728463314,,1.0164835002885586,,,0.8937875172406728,,,,0.938461539329699,0.9098617624027938,,,0.9940236230241246,,,,,0.999291334080322,1.0408858198977722,0.9165076872734139,,0.975974433177317,0.8754922900128139,,0.9199999968210856,,,0.8815768398206383,0.9919831000868689,1.1034965248374673,,0.9930021836126942,0.9348331617607564,,0.6262068912900728,1.0,,,1.0022834831283893,0.9789473882342312,,1.0797588202278539,0.939346236896462,0.8489735800758144,0.7734620578090209,,,,,,,0.9871794558292469,0.9777306435470939,,0.8531469044472486,,,,,,,,,0.9285714103251085,,0.9923371356315593,0.7799999978807237,0.9661017268779101,0.9832635704260132,,1.0161290322580645,0.9031428745814732,0.9278349996005875,1.2652930228026018,0.9821984312403792,,,0.9917583438064789,,0.9328142499841054,,,,,0.7640449438202247,0.8154265230343849,,,0.7028301409361168,
2005-04-30,0.9549194264787971,,,1.1029411970950331,0.9037800306630868,,0.9738562335941134,1.006875687453339,,0.8644067364404476,,,0.9279507252875359,,,0.9965910690893411,,,,,0.9224963710547643,,,0.7867171907414371,0.8693693345383137,,,0.9681481255425347,,1.0322580801460672,,0.9035024347107637,,,0.9372256250187867,,0.9138498043127645,,0.841961824963607,0.8087826779238759,0.7699933595777612,,,,0.7960751493762522,,0.7527294390177464,0.9,0.9489194064660991,1.2404810302893856,,,0.947508519586997,,,,,0.993103513695483,,0.9213641121438245,,,0.7608695809917778,0.9897125518778641,,0.8222996430001702,,0.9152542372881356,,,,,,,0.9297009817402118,0.8750315403518112,,,0.9167446971950566,,0.9458272489469788,0.9665871444931511,,1.0455172308560075,,,,,0.8659704087158802,0.8863637139482046,,0.8088135800119174,0.9315526105044285,,,,,,,,,0.9302325565277273,,0.8503649326993952,,0.8038461317442348,,0.9022298966923695,1.023509633632114,,0.9918567239438193,,1.057142888769812,0.836538458389442,0.9594937095159217,,,0.9282245075865226,,,,,1.006060925265639,0.9483507104335865,,0.8916666507720947,,,0.7962832230217841,0.9488801802527952,,,,0.9784789225624435,,,,,,0.8682066006990925,,,,0.8709388965075451,0.8569222520338835,0.9038252243219271,,,0.9833691609275663,0.7532239615319297,,0.9753333409627278,0.7403399919091472,,0.7519705676972931,,0.9930070067952413,1.2957746384281459,0.9377777311537001,,0.8986982537444527,0.7983871009090977,,,,0.9229843187718787,0.9414991394701667,,,0.8833333651224772,,0.8877692365350169,,0.9459459337550765,,,0.7955157120201115,,,,0.8650693924354864,0.9224067709948229,,,0.9444911384557025,,,,,0.9482270483555509,1.0278232531917393,0.9294797570259814,,0.9436542315122571,0.9430142745577225,,0.7898550993803795,,,0.9221059895049047,0.9170565400274265,1.013941678743318,,1.0131848350300563,0.9078838510221509,,0.9052863806273874,0.8637469907049468,,,1.0308984488853947,0.7634408312707243,,1.0453134434778422,0.9748427517034383,0.9136442135934004,0.7904208690622079,,,,,,,0.9281076402850088,0.8657808942630699,,0.9508196224739601,,,,,,,,,0.8769230980844901,,0.9796654539905895,1.043447269112153,0.7368420832485159,0.8936170212765957,,0.8031745789543031,0.8525783056807008,0.8250000298023232,0.9165394086764417,0.933309857585535,,,0.8630347635257664,,0.8114374416740425,,,,,0.7058823529411765,0.8409046136608027,,,0.8182327069982737,
2005-05-31,0.9338387061976208,,,1.0311111450195312,0.9011407395610371,,0.9865771940949639,1.039060373704868,,1.261822356212539,,,1.0255406029458984,,,1.015764431271155,,,,,1.080553788880758,,,1.0141643057449197,0.8704663177231544,,,0.4825299800577234,,1.154166600449632,,0.9928797808273309,,,1.0014050950239286,,0.9492635261613943,,1.0776698915261809,1.0639174803649603,0.9618026000518995,,,,1.010687860102073,,1.0254801886592835,1.1111111111111112,0.9329192978271627,1.5185782765164018,,,1.03171420796333,,,,,1.0611110572713363,,0.986065696506848,,,1.6142857415335519,0.9883828412089943,,0.9788135596644909,,1.088518495912905,,,,,,,1.1650498939615495,1.0184650719118864,,,1.1316326156908563,,1.1904024786083913,1.123456784309256,,1.068601644194929,,,,,1.1045226263739492,1.0307691916629391,,0.9388096833833326,1.0300179249755685,,,,,,,,,1.1500000037252902,,0.9613734261303497,,1.2200957127015806,,0.9149239145609381,1.009023840372282,,1.0591132426366636,,0.9966216248870331,0.9885057192270134,0.9786279329635929,,,1.0499999223753498,,,,,1.0015053758344468,1.1693364456142656,,0.9962616857414902,,,0.9335303340007082,0.9081580795690273,,,,1.0008540913787356,,,,,,0.9937400984002323,,,,1.0256673517325248,1.116516551261571,0.8827085594513847,,,1.1102018071217252,1.0178987965298427,,1.0451127711722052,1.0438413582849757,,0.9909154360147531,,1.0303123601681596,0.9782608898465714,0.9289100168689628,,0.9807743081704644,0.9151515019182018,,,,0.9856583921225259,0.8446601600154365,,,0.9150942886966386,,1.036399230252297,,0.9771428789411273,,,1.0580609188238217,,,,1.0415451664526576,0.9866022265164448,,,0.9680236333897076,,,,,1.047120424449954,0.9315286143800722,0.9868988237890092,,1.0202898771866509,1.0201431790472113,,1.0596329688263342,,,0.9084865310367869,0.9837662156707095,0.9375,,0.9973076085622451,0.8158134268003816,,0.9708028904916237,0.7605633802816901,,,0.9802486149856691,1.9577465178923494,,1.014489186443383,1.0666666338520665,1.1351607103485561,0.9875137657618936,,,,,,,1.0169915116791026,1.0131537164087416,,0.784482803802571,,,,,,,,,0.9649123137237187,,1.0457172796830174,0.8587030888242517,1.333333301796484,1.421428539134838,,1.203952569289153,1.077179957878383,1.1010100839819403,1.029428064805649,1.1299019470346843,,,1.0335234877324293,,0.9135237920851934,,,,,0.9791666666666666,0.930074883509436,,,1.0731373674951683,
2005-06-30,0.9642066460869263,,,0.8749999383400247,1.0632911372030673,,1.1530612377297556,0.9587276641157133,,0.9113345695870948,,,1.001162204838483,,,1.052269341708339,,,,,1.040477559215843,,,1.1681563994600321,0.9851190613460248,,,0.8868922103055498,,1.0848375975617266,,1.0876494258077667,,,1.0753040539545948,,1.1379310344827587,,1.0900900921541528,1.0264858406466848,0.9103078874356195,,,,0.9851611337074465,,0.9105504523609783,1.3,1.0386151311748717,1.0329787693826704,,,1.010505779859913,,,,,1.1104712295417656,,0.9832192670134264,,,0.7787610656812369,1.0009278929043568,,1.155844169784411,,0.9382443462265517,,,,,,,1.0561195182464211,1.0606232134815943,,,1.0124436305763809,,0.9583874942418348,1.0659340002905038,,1.0512345607788387,,,,,1.0327570672662356,0.9681592781134652,,1.1071428419375904,1.088734272981166,,,,,,,,,1.021739109308373,,1.0178571257512181,,1.1189542892686146,,1.052987036766944,0.9878048317171914,,1.0573643989670747,,1.1016948974464724,0.9767442081513016,0.9765435716283203,,,0.9966777703368414,,,,,1.260151068511733,1.1389432523671326,,1.144465289296124,,,0.9553797522028217,0.9858757068235017,,,,0.994239375636512,,,,,,1.1511812045943979,,,,1.0387053678341334,0.8859601494442013,0.9986301056684179,,,1.1321867913246848,1.189602485502765,,0.908436911574681,0.9496000162760416,,1.005641743440362,,0.915304542062902,0.9333332909478081,1.0051020358513416,,1.0480665150416764,1.088300205724179,,,,1.0105820005703123,1.0689655626004442,,,1.251546451756319,,0.8614048285597515,,1.0543859257751391,,,0.9717634164240903,,,,1.0349895032424594,0.9788513582598729,,,0.9597797661314618,,,,,1.0321428753891757,1.146438844096685,1.0243656663390424,,1.0374999905174431,0.963107250669802,,1.1082251109059267,,,0.9220835514817279,1.041961401952564,1.1986666870117189,,1.059392583906659,0.9047620726757554,,1.027568895948097,1.0740740740740742,,,1.0033816804232987,1.1510791656893362,,1.1706860643452195,1.0879032408161544,0.9733554835636895,0.9761993527640312,,,,,,,1.0127764237841776,1.0426584585226237,,1.0769230668462142,,,,,,1.206896490300406,,,1.0909091106131052,,1.0414572267387165,0.9682035277459339,0.8750000443486954,0.9748743712884621,,1.103085997505794,1.0086117807125994,1.1865443844258274,0.9439051033394249,1.0844317959757586,,,0.9637681416961292,,1.0216847567844105,,,,,0.9787234042553191,0.8642192239445965,,,0.8477707376634481,
2005-07-31,1.07347879031774,,,1.108374425892738,0.9698412616717245,,1.0707964607993803,1.044694192455707,,0.8164493787456439,,,0.9910447591759572,,,1.041178785668103,,,,,0.9622166669068869,,,1.1716881960203458,1.0785498474193098,,,1.1323003112342716,,1.0618968510776856,,1.0849816574405629,,,1.0234885133059346,,1.0481818228056936,,0.9779614530613051,1.1843926550154356,1.199509792692704,,,,1.2588296606193983,,1.2065491242371005,0.7692307692307693,1.0876068879413912,0.8259526700572686,,,1.108201827015299,,,,,1.1117396941848545,,1.0768021239643282,,,1.0909091106131052,1.0377009022772659,,1.0074905936283127,,1.0043517290503956,,,,,,,1.109191086610913,1.0758547077125662,,,1.0773067675533687,,1.025780198123578,0.9381443876707802,,1.0137991012053928,,,,,0.9506607054555111,1.0678315609784976,,1.0282258380836313,0.97882538265657,,,,,,,,,1.0531915021784546,,0.9100877516322523,,0.9579438559925114,,1.1489886724006941,1.057613233326515,,0.9457477488147765,,1.1538461538461537,0.9523809176260581,1.0469353089715105,,,0.9544444613986545,,,,,1.0262525251594132,1.1460480892717788,,0.9114754147056738,,,1.056972483700825,1.0601718734185128,,,,1.0598712662421383,,,,,,0.9849522325603838,,,,0.8400257090751013,0.9836066447072579,1.0150891816310028,,,1.051649299088038,1.1182518733478866,,1.2224621398514945,1.2266217230133472,,1.1872370289929026,,1.0103896626655693,0.9285714934472353,0.9187816834989778,,0.9620804614777139,1.136578736260948,,,,0.9541884933574523,0.9677419156363309,,,0.981878067478819,,1.2154757137485221,,1.0,,,1.0060307352923183,,,,1.0716700758857807,1.1348646836603602,,,1.0361695429967026,,,,,1.0754323980429021,0.9537773227443257,1.0880084964623313,,1.0268345983009974,1.2603183600032848,,1.3476562987489171,,,1.1951446756689161,1.2013574108044824,0.9922135198469911,,1.0110426736547966,1.1566560404334227,,1.246341524969462,1.0,,,1.10096900061573,1.4249999608844524,,1.2200000842304282,1.115641248783164,1.0034217248322361,1.2251428513299851,,,,,,,0.9223677664198559,1.1423065313431162,,1.1428571254796958,,,,,,1.1142857240170854,,,0.9666666004392862,,1.2050663229297705,1.3177338944926171,0.9591836320945136,1.1786942321542953,,1.1017857779450997,1.1120218787474792,0.9458762804244834,1.0142857180750042,1.0807816613720302,,,1.0286430085327387,,1.2906122791523835,,,,,1.4782608695652173,1.240907851361987,,,1.2021036435444956,
2005-08-31,0.9550802355730414,,,0.9777777777777777,1.070376402445558,,0.9283745948526284,0.9530184469155318,,1.0257985111478245,,,0.9270415031642196,,,0.9892596015032371,,,,,1.0322862296645186,,,0.8163265306122449,0.9509804045970042,,,1.036842145417866,,0.968348488192363,,1.057056085911274,,,1.05439858656797,,0.9540329532936145,,1.028169014084507,0.9792773966008249,0.9889661398450597,,,,0.9775822132589456,,1.0414057252447682,1.0,0.9669941010842283,0.8279301106595097,,,0.9728978225143878,,,,,1.0108142469262273,,0.9009385126690993,,,1.0520833312637277,0.9827277605887947,,1.118959137855716,,0.8660408331701119,,,,,,,1.0967867063112884,1.0469215354251664,,,0.9417989321793687,,0.8994709315083337,0.8923076423264538,,0.9501883154702827,,,,,1.0620946001621523,1.1674687288279118,,1.0752941206389783,1.0702040536063058,,,,,,,,,1.5656565024091114,,0.8578312918000901,,0.9231707741149059,,0.8089308463713861,0.9649804864139635,,1.0899225453790042,,1.0,0.9500000468322217,0.9520042251395805,,,1.0,,,,,1.0441865124530623,0.9934032761214537,,1.1366906900545575,,,0.9548730635868555,0.9589189065469278,,,,0.9779307518514296,,,,,,0.9236110865977839,,,,0.8803059576892446,0.9382715489765898,1.0499999838906366,,,0.9949098537053939,0.9281609179652623,,0.9852767958339371,0.9666895187525381,,0.9486118828380986,,0.9792737647696169,3.7179486270330226,0.9392265753738628,,1.0540613218439323,0.9863176948516676,,,,0.9986282918934151,1.0666667090521917,,,0.9563758008023985,,1.0185752707867461,,0.9944536935045152,,,1.0179836466945962,,,,0.9848579988002356,1.0470941563579381,,,0.9684760990997713,,,,,0.9916345453619898,1.244398045658486,1.0791556764653443,,1.0106667073567708,1.0273972334300725,,1.0318840271233265,,,0.9566406358266256,0.9830508900745023,0.9843050006235234,,0.9737449913318996,1.0364027686679662,,0.8962817620429607,1.0,,,1.045663287772679,1.3377192941178686,,0.9754098064538711,1.1096345881258107,0.9897698303288932,0.9804104737638145,,,,,,,0.9873750779469465,1.007786220121009,,0.7767857152360435,,,,,,1.4444445463327298,,,1.0172413633637984,,1.0896897207652994,0.9663552003833236,0.9148936116247491,0.9387754335384118,,1.5170178053208123,1.0562038679107235,0.972752005184662,0.9881690240662531,1.022921421687315,,,1.0038287717404886,,0.8697026967146252,,1.0990711861774505,,,1.2352941176470589,0.9828838609421703,,,1.037500023841858,
2005-09-30,0.9115340948146111,,,1.0172726891257546,1.132263035627027,,1.2344213616262383,1.038281446903797,,1.2359281158664812,,,0.9953068861044155,,,0.9087020556741474,,,,,1.1958297159636098,,,0.9155000050862631,0.89248895093156,,,1.0517765741580025,,0.891585738606393,,1.0916639669632788,,,1.2515114834921317,,1.0003029794404001,,1.1589040886865902,0.9359739400088671,0.9289255716331554,0.8820726199695225,,,1.2255205172531862,,1.1272970709803887,1.1,0.9345794160738722,0.8539156913108419,,,0.9660714013235909,,,,,1.0971261257087015,,0.9645833630620195,,,1.366336600942457,0.9675757668235085,,1.1794019784084335,,0.979153638220705,,,,,,,1.0775036517159586,1.152240983220397,,,1.004564596574155,,0.9705881940452297,0.9532019556900826,,0.947272131143729,,,,,1.2678882755402388,1.2308326689430842,,1.0277170031643763,1.1079328755841982,,,,,,,,,1.4838709826275913,,1.2303371305734194,,1.445178247331838,,1.0376857260468297,1.0975806512395998,,1.0469416662670414,,0.9866666793823242,1.184210523957078,0.9872576425508047,,,0.9703143061802979,,,,,1.2026722839981958,1.0362209855992441,,1.215189813249599,,,1.041680357282025,0.9797068424466574,,,,0.9923395665066416,,,,,,0.9172932043468615,,,,0.9695916268888095,0.9782894784311179,1.064350125877032,,,1.0849004343965432,0.991950516171069,,1.1631798934210493,1.0230906411853613,,0.9887920698949474,,0.9386382012854559,1.4758620426572602,1.461764603172622,,1.1917634155321204,1.0458383734848629,,,,1.1002747250048093,1.0729166439010047,,,1.103508802163268,,1.044440548097977,,0.9732292367400773,,,1.0165952602183037,,,,1.131326088137226,1.0824880645605937,,,0.9398221507927187,,,,,0.8890331571387581,1.125628145118565,1.1477471886625967,,0.9709761940756848,1.102708339691162,,1.6825842324147209,,,1.1425072211918983,0.9601532222096933,1.104783560688703,,0.9506039683796477,1.1993800329283617,,0.9716156950640898,1.0,,,1.0725786375286719,0.8262295148603958,,1.0608403914928752,1.1583831394957063,1.1800172449949964,1.077069405166755,,,,,,,1.009589786935851,1.1578675499447297,,1.287356320264113,,,,,,1.532544276021553,,,0.7966102028810866,,1.0530957077612515,1.0831720818273458,1.2325582018581125,1.0465838528938942,,1.2161681488128622,1.2753707876934026,1.2072829197127088,1.0250854721918892,1.0328462165688366,,,0.9192094344182249,,0.9847272699529475,,1.2309858997907221,,,0.9166666666666666,1.010257641315794,,,1.0524095730055483,
2005-10-31,0.994676505271424,,,0.9588918627885046,0.9223497272369184,,0.9230769363028063,0.9307692159805658,,0.867248081555047,,,1.0380848051236033,,,0.9686821631895968,,,,,0.9213006536129831,,,1.1343528313692701,0.952145220364472,,,0.8204633476528703,,0.9960072373496215,,0.9084259583445958,,,0.829951725957056,,1.0333233064147356,,0.8912529891941258,1.0226086602694746,0.8087188912534657,0.9331532878583282,,,0.9360578618322003,,0.9422050780695733,0.9090909090909091,0.9734782343325408,0.7848324072993256,,,0.9316081875674711,,,,,0.995602276818524,,1.1005519019729988,,,0.9130434932840943,1.0360163330688255,,0.856338017423388,,1.1232701075229694,,,,,,,0.8773996218744793,1.0170816631765995,,,0.9514156493794197,,0.8727273200169089,0.9173126763034597,,0.964285694559963,,,,,0.9084652486225525,0.9089082556291673,,0.9645138399868529,0.8691910727414858,,,,,,,,,1.0869565442739682,,0.7694063464629026,,0.9552102568635569,,1.0168797921526502,1.0323292097837597,,0.9429347732778647,,1.0540540662449236,0.6444444158510355,0.9256454052591446,,,0.899220138123162,,,,,0.837037254360974,0.9379551256381846,,0.9088541894646677,,,0.986452416248375,0.9142693389302715,,,,1.0308783545339661,,,,,,0.9819670436908432,,,,1.085125432101635,1.0800268721951345,0.9431680482450779,,,1.0057354649870978,0.823970002002597,,0.8360740608022783,0.8784722243684799,,0.9496221545988932,,0.9344520178288591,0.9906542589179469,0.9114688935698458,,0.9031163902433028,1.0784314070578938,,,,1.0461922440682292,1.1165048336935537,,,0.8553259375308447,,1.0145786874247238,,1.016618936269211,,,0.941548150409156,,,,0.8997735266487712,0.9068246052014367,,,1.0131779458031982,,,,,0.9722626982680893,0.8563988532917483,0.9289104825464253,,1.0119565883295762,1.0772718709428752,,0.888146974113871,,,0.985346613742174,1.0215483211107497,0.9092783190540432,,0.9655094487444186,0.8268734217860128,,0.9101124414213563,0.800000026308257,,,0.9984078313526379,1.0198412510693358,,0.9270436562661108,0.8265701906786701,0.9452554736903876,0.9119552458266919,,,,,,,0.9335092254272612,0.9308273871512237,,0.8571428343349574,,,,,,0.9343629947841562,,,1.276595798646125,,0.9654570908447665,0.8869047794752929,0.8867924132210747,0.9807122458905911,,0.7077598534798862,0.942316490102835,0.97679816567049,0.9827586284792401,0.8758927476337928,,,1.0384760637101924,,1.0745938132738082,,1.027459928764673,,,0.8051948051948052,0.8625737921010632,,,1.017744784514905,
