Date,AACG,AAGR,ABEV,ACI,ACU,ADM,AFRI,AFYA,AGRI,AGRO,AIU,AKO.A,AKO.B,ALCO,AMBO,ANDE,APEI,AQB,ASAI,ATGE,ATPC,AVO,AXIL,BEDU,BF.A,BG,BGS,BIG,BJ,BOF,BON,BRBR,BRCC,BRFH,BRFS,BRID,BRSH,BSFC,BTCT,BTI,BTOG,BTTR,BUD,BYND,CAG,CALM,CCEP,CCU,CELH,CENT,CENTA,CHD,CHEF,CHGG,CL,CLEU,CLX,COCO,COE,COKE,COST,COTY,COUR,CPB,CVGW,DAO,DAR,DDC,DDL,DEO,DG,DIT,DLTR,DNUT,DOLE,DTCK,EAST,EDBL,EDTK,EDU,EEIQ,EL,ELF,EPC,EWCZ,FAMI,FARM,FDP,FEDU,FIZZ,FLO,FMX,FREE,FRPT,FTLF,GHC,GIS,GNLN,GNS,GO,GOTU,GROV,GSUN,GV,HAIN,HELE,HFFG,HIMS,HLF,HRL,HSY,IH,IMKTA,INGR,IPAR,ISPR,JBSS,JJSF,JVA,JZ,K,KAVL,KDP,KHC,KLG,KMB,KO,KOF,KR,KVUE,LANC,LAUR,LFVN,LINC,LMNR,LND,LOCL,LOPE,LQR,LRN,LSF,LW,LWAY,LXEH,MAMA,MDLZ,MGPI,MKC,MKC.V,MNST,MO,MSS,MTEX,MYND,NAII,NAPA,NATR,NCRA,NGVC,NOMD,NUS,NUZE,NWL,OLLI,OTLY,PAVS,PEP,PETZ,PFGC,PG,PLAG,PM,POST,PPC,PRDO,PRMW,PSMT,QSG,RGF,RLX,RMCF,SAM,SANW,SBEV,SDOT,SENEA,SENEB,SFM,SJM,SKIL,SKIN,SMPL,SNAX,SPB,SPTN,STG,STKH,STKL,STRA,STZ,SYY,TAL,TANH,TAP,TAP.A,TBBB,TCTM,TGT,THS,TKLF,TPB,TR,TSN,TWOU,UDMY,UG,UL,UNFI,USFD,USNA,UTI,UTZ,UVV,VFF,VGR,VINE,VITL,VLGEA,VSTA,VTRU,VWE,WAFU,WEST,WILC,WMK,WMT,WVVI,XXII,YGF,YQ,ZVIA
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,,1.0436128509758738,,1.0204678581088806,0.9958677529621045,,,,,,,,1.0166956362516983,,1.2465482914162425,,,,0.9797068424466574,,,,,,0.9676335019203701,,1.0364120638612833,,,,,,,1.0186981513472617,1.007042190459944,,,,1.0559861282150023,,,,,0.9261017383999562,0.8279387100961619,0.9726651316348576,1.0396328851322796,,1.113225907262606,,1.0273017315822583,,,1.0072325322953253,,1.010434243784714,,,1.0007464930844197,0.9856145483691423,,,0.9447476484056465,1.0628018931954832,,0.9655172186997779,,,1.04297943210544,,0.9729570261239481,0.9897171285752936,,,,,,,,,0.9743021740563399,,1.0462816070220857,,,0.9655572993655999,0.9345443115373505,,1.0022908502127676,0.9832841423621493,1.1238838897267245,,,,0.9819573559797262,0.988299627723281,,,,,,,,0.9279323706531863,0.8864205486623374,,,0.9831776001916618,0.9888888767787388,1.0771071669022292,,0.9908606333196371,0.9526566325578688,0.9321357011866297,,1.0069713519482288,0.9784455768802623,,,0.9856630410101298,,,,,1.0071744669438112,1.0315738131019077,0.9911299830493863,1.0520467467715895,,1.0070905040728722,,1.0948718031124298,,1.1589403680728037,,,,,,,,0.9192546484513692,,,0.9844026254727255,1.00921054901839,1.0220608972266934,,1.0713920516925597,1.0285132326901916,,1.1403508450593296,,0.7323008753865203,,,,,,0.9550898513793565,,1.035780689655417,,,,1.0029795129448589,,,0.9973699156330567,,,,1.0863844547154178,0.847394594848379,0.9901031022219314,1.0651289045491041,,,,1.2979167037036097,1.00338695685282,,,,0.8942872615788692,1.016438314359482,,1.0538048925923569,,,,,1.077389969570956,1.2568237701062874,,,0.9025423637491685,0.985281771276079,1.0310092578415102,0.9842721466239985,,,0.9320375362127787,,,,1.0009848185268806,,,,0.9325458058085889,0.9912638545216216,,,0.9700000286102295,1.0133159024583343,0.9860803376918149,,1.2237492894628481,0.9734973375288056,,1.062209110152818,,1.028325214520668,,,1.056708903252324,,,,,,1.7215447430254813,0.9771353758389201,0.9849236106894803,1.0604027065788966,,,,
2005-03-31,,,0.8318478920602715,,0.8022922285329287,1.019916993138531,,,,,,,,0.9014711185128449,,0.9810126754187415,,,,1.0886076518923962,,,,,,0.9848291348885622,,1.0299914635117018,,,,,,,0.912991882877959,1.0477855304263235,,,,0.9594889093740744,,,,,0.9890190217220656,0.8086419668295991,0.9611241260479585,0.9851524166286045,,0.9614204064634794,,1.0028273195317574,,,0.9858276639087241,,1.049133922684144,,,0.9755688626503354,0.9482721648525635,,,1.0476534172731966,0.9281818216497247,,0.9500000454130647,,,0.9935393935930271,,1.045317222632888,1.0660483388708375,,,,,,,,,1.0227376082403012,,1.009623495560455,,,0.9599198409049593,1.0227882138638933,,0.9314285654496168,0.940333378179866,0.8862959743009861,,,,0.9955456337165347,0.9385144649287857,,,,,,,,0.9983931073099672,0.9664666161137364,,,0.9657794695189547,0.9987159226751671,0.9596825251503597,,1.0238277832812173,0.9292098823437953,1.0278372831514138,,0.9453846124502329,0.9919509158909738,,,0.983409141818159,,,,,0.9962109809551651,0.9735981054145262,0.9404669011196359,0.8910506331623576,,0.9985918476312708,,0.7903981426035711,,1.2571428571428571,,,,,,,,1.1472972515815367,,,0.9880418081687435,1.0873533337196108,0.9062910972360165,,1.3680973772261493,0.9960395715127596,,0.791497975708502,,1.0211480884808097,,,,,,1.0080609183067972,,0.9842978749621354,,,,0.984589643118289,,,0.9983047626232959,,,,0.9404950408432751,1.0032209894799256,1.009162820127334,0.9350318779311438,,,,1.2051782974859897,0.9240505870690137,,,,1.0,0.9159029902909267,,1.023189572684843,,,,,1.0274648144274565,1.0503455304166087,,,0.7981220674793992,1.0713813301633752,0.9876704677290714,1.0400930023686146,,,1.1098806202183238,,,,0.9842581809944004,,,,1.0300000544790981,0.9800234933347021,,,0.9664948168539809,1.0306621449382851,0.91851135998363,,1.0624438174014457,1.032837444116507,,0.9117529833097878,,0.9209580578710919,,,0.9916147035279368,,,,,,0.7095631687612785,0.9916621471020305,0.9709358644120113,0.9936708922837715,,,,
2005-04-30,,,1.0,,1.1314285823277064,0.7318958432448082,,,,,,,,0.9601517598023422,,0.8719355328447752,,,,1.2050739505877748,,,,,,1.05419447125203,,0.8469217901402457,,,,,,,0.9553524354025175,0.9243604706547298,,,,1.0671578030716906,,,,,0.9900074634934665,0.8740457721197686,0.9892786931873635,0.9670061695543641,,0.9482444303020005,,1.015506039417318,,,0.9543799628723261,,1.0049213772080232,,,0.9122538705393439,0.9196469168732745,,,1.0248104514816392,1.070519124812803,,0.9724311040519028,,,1.0500878453021636,,1.4104046644267998,0.8520709752762012,,,,,,,,,0.8539350875569713,,0.9526755724481387,,,0.9144049653818225,0.9469200257229582,,0.8711656321113102,1.0223324257275144,0.9533146245766301,,,,0.9667225967845267,1.0050864698319157,,,,,,,,0.9522532500648744,1.0204529361013808,,,0.9908136882053138,1.0009642808970853,1.0568971633062711,,0.9707207658720908,0.8472489669751277,1.003472169102344,,0.9137509826764167,1.0452701014091978,,,1.0388259826112463,,,,,0.9500988780504045,1.0424766147237983,0.9445593649831152,0.9837803981444342,,0.9767333047821243,,0.8518518518518519,,1.0227272727272727,,,,,,,,0.9611307499879246,,,0.9806354189282166,1.0527577424859842,1.0046471056054,,0.9454553819173183,0.9938828333137708,,1.0132992639566016,,1.0428994011884813,,,,,,0.9773433929943958,,0.990428396230196,,,,1.04921743674206,,,1.0216981419977151,,,,1.010358312408744,0.9176883267474315,0.9240610735720193,0.9264305244377089,,,,0.8029995332678697,0.9132420250399171,,,,1.0507462914310284,0.9929370845496563,,0.9864811070479149,,,,,0.9102124776883044,1.074248114319733,,,0.9039216117096248,0.9466996034963525,0.9969737119227439,0.9664804249018755,,,0.8001814366356871,,,,0.927828856910951,,,,1.029333314356208,1.0125898729394804,,,0.9519999821980795,0.9590000518417379,0.9360810346717086,,0.8737844079851858,0.9486413198686956,,0.9973782186872491,,1.0227567449717219,,,1.0775549439915062,,,,,,0.8801996273529652,1.0279360624853018,0.940730405303792,1.0923566726638303,,,,
2005-05-31,,,1.0,,1.0744949680434819,1.1033908078941546,,,,,,,,1.0179841872500752,,1.2134664949135607,,,,0.9013157861714877,,,,,,1.092253551916385,,1.2436148789676784,,,,,,,1.1246242415338084,1.0,,,,1.0140732549507245,,,,,0.9775700701666009,0.9446870275442525,1.0778325114821452,0.9877843121383173,,1.0663621173152962,,1.0038867126004787,,,1.003615189834625,,0.922748823876992,,,1.0163453218638745,1.1169086850880643,,,1.0433759557987663,0.9505946983736756,,0.9587628656929194,,,0.9727196473955609,,0.881147554759472,1.013072000074798,,,,,,,,,1.017703731004352,,1.1037388228380252,,,1.0958904300479007,1.0076124990867497,,1.1549298090254887,1.1321081757942453,1.0724779788097114,,,,0.9603702231020917,1.002024260547213,,,,,,,,1.0140845070422535,0.8206871820644789,,,1.2006621657450551,0.9511882279959094,1.0048512918809276,,0.9775715425360862,1.0031789143219358,1.2283736856371301,,0.9416741086669043,1.0083758905213853,,,1.012013340322843,,,,,1.0301041044558839,1.0273941638818234,1.0424879245114351,1.0634115390597654,,1.0572665345229633,,1.5391304537376262,,1.0222222222222221,,,,,,,,1.6004902774304086,,,1.0009256025744557,0.952163998967251,0.9783174328796905,,1.3151010029322943,1.033082037183409,,0.8127208230163845,,1.0723403884038076,,,,,,1.026818188753995,,1.0487805520304179,,,,1.0111430434702722,,,1.0184672201629041,,,,0.9767248504007652,1.102735291985405,0.994193873858402,1.0294117358316608,,,,1.1892983585343744,1.0555000305175781,,,,0.9204545688530625,0.9780675269219363,,1.00382915045337,,,,,0.7795180269878976,1.128608860376744,,,1.0542299333534757,0.8109619779077537,1.055207738530759,1.0739884822597827,,,0.9468826108615891,,,,1.1570782361451322,,,,1.0022668273367623,1.0929543961846702,,,1.061624659026364,1.0289363975813468,1.2104477444107211,,1.0621824239284974,0.8751074010481621,,0.9726177446173495,,1.0902734280205808,,,0.9988789408347276,,,,,,0.8563327490500665,0.9693931451000065,1.0019091896495302,1.166180735320419,,,,
2005-06-30,,,0.7274285508467223,,1.108108114165683,1.0770780226646823,,,,,,,,0.998446941973128,,1.0917683572782635,,,,0.9683698470724007,,,,,,1.0219213505848157,,1.0458135806237483,,,,,,,1.1445928166847887,0.9109506365115858,,,,1.016496493604863,,,,,0.8856596218537133,0.9322034520954239,1.0059415481307852,1.0234541859642527,,1.1075535537483834,,1.0011062200137206,,,0.9987992521147637,,0.9539462654727576,,,1.0420618745469556,0.9856764761881945,,,0.9916210047332118,1.0105870695902275,,1.0080645083760869,,,1.0203028273720154,,1.0381395206894986,0.9677418536127738,,,,,,,,,1.001023303028171,,0.9887086942972073,,,0.9275000095367432,0.9244505254280285,,0.9731706551183695,1.0830014869870885,1.0880365241063785,,,,1.0060602435342738,0.9452525437480271,,,,,,,,1.0833333333333333,1.1103357499182327,,,1.1919471379301385,0.9902092873966695,0.9671390649363549,,1.0893987408028716,1.075599821854157,1.0923944417495308,,1.090307323019462,1.0605753206401396,1.6989247168484614,,0.9769179890754032,,,,,0.9729519393877433,0.9354693928032913,1.1222689050712555,1.134764470315537,,0.9772416925067415,,1.0734463144636877,,1.028043498163638,,,,,,,,0.9571209493396682,,,0.9805795564908594,0.9928230300949282,0.9657210448527909,,1.136571410761995,0.9630623212677386,,1.1813664406723117,,1.085978849244336,,,,,,1.0314297954704228,,1.0460728036366667,,,,0.9585851744423954,,,0.9564822944791268,,,,0.9682269806557513,1.0559562314353956,0.9806828256624245,1.2100000381469727,,,,1.2450481229892085,1.063003310528275,,,,1.0,0.9848484848484849,,0.9423809944297457,,,,,0.9428129767981097,1.1372093418685956,,,1.168724212406812,0.9914942774279364,1.0607695277422526,0.9738966301214698,,,1.0603728186351904,,,,1.0132215842529868,,,,0.9450727359994422,0.9642470270777392,,,1.0620053128970235,0.9842917883235647,0.9361899545281952,,0.9635534798814264,1.086743096303065,,0.986035974655977,,1.0827988885177864,,,1.2076318778543333,,,,,,1.1456953238066256,1.0557974726022412,1.020537880811222,0.9900000095367432,,,,
2005-07-31,,,0.9740770117329384,,0.9650053114499976,1.0729654553099188,,,,,,,,1.0974139275093298,,1.1619658462111981,,,,0.9994974759259531,,,,,,0.9682964970369912,,0.9796072878582419,,,,,,,0.9736731216245168,0.990752949792072,,,,1.028851080388702,,,,,0.9805700326284438,1.0462809461394713,1.067696490487218,1.1670833362307813,,1.0213762032265081,,1.0372927747422367,,,1.0607092524255735,,1.0023330446979544,,,1.0409576505209017,1.0277219246849292,,,1.0025999324834547,0.9761904761904762,,1.0426666895548502,,,0.938785815938989,,1.0103046391299755,1.0412499904632568,,,,,,,,,1.0002555154934905,,1.0278268670424693,,,1.0534591429389843,0.9773402448505661,,1.0338345716399777,1.068580407686832,1.0911533346934839,,,,1.0643928669349085,1.013036986501728,,,,,,,,1.016923073010567,0.9206599126844832,,,1.0638592837478014,1.0095465628153377,1.028502423530675,,1.1474219074427594,1.0130471154442817,1.0206290959824467,,0.9865568311742494,1.1239732926004782,1.2721519075206333,,1.01957697583965,,,,,1.018693098973737,1.0481436723720527,1.0673905356086506,1.0430898405274185,,1.0300419412385577,,1.1631578717912947,0.9802469324182581,1.0023260860271086,,,,,,,,1.3455999755859376,,,0.9603898066634404,1.0469878771911099,1.0642594386325175,,1.0906515398969856,1.0355706045793356,,0.9437434431129149,,1.002435993178615,,,,,,1.0137339747918903,,1.04320472651229,,,,1.0111255047418108,,,1.0545971766467344,,,,1.1089949396304337,1.059546579317985,1.0627577115905373,0.9622195232101465,,,,1.096363686679808,0.9661318979146917,,,,0.9938271372370243,0.9907692542442909,,1.013421412154809,,,,,1.319672137790712,0.8316291578607271,,,1.0580986638233292,1.141085066862452,0.9288135463908568,0.9964079232287666,,,1.0112903348861202,,,,1.0797647521551006,1.0726060918346547,,,1.069743597735449,1.047191021830999,,,1.0124222888728007,1.0046332225804404,1.1103062327592048,,1.1468084916425212,0.9759036379916722,,1.089538649907325,,1.0452342498827496,,,1.0267658450153712,,,,,,0.890173378540068,1.0518174342380233,1.0238589119257284,0.9595959383107586,,,,
2005-08-31,,,1.0342742335245128,,0.9038461578768989,0.9812554361305534,,,,,,,,0.9211552612239731,,0.7224225335572004,,,,0.9286073343454716,,,,,,0.9565076039177234,,0.9105628509229133,,,,,,,1.1600521372420003,0.9799999872843425,,,,1.0175263091389128,,,,,1.0052839348737759,1.08372831219531,0.9510638460199884,0.937522248001957,,0.9874427053465819,,1.0162450232422247,,,0.9916887299183458,,1.0307967997796832,,,0.9294811054660457,0.9440939824542186,,,0.9529983551050325,0.865365842493569,,0.9616368050959867,,,1.0366445299555502,,0.9042128638362796,0.9111644924494867,,,,,,,,,1.0319366382088038,,1.0156494781051058,,,0.8929637463872215,0.9688331542581106,,0.9296968633478339,1.0809843934415169,1.0541537913305552,,,,0.9360936444997193,0.9729957267344116,,,,,,,,0.9515885482518327,0.9709897487336759,,,1.2875163408507537,1.0770009703579606,0.9251605000902758,,0.9462025081513501,0.9356045177934155,0.9353209275671068,,0.7956044123722956,1.01903465209008,1.087562198780075,,1.0004414133404202,,,,,0.9774152824264408,1.005484499261251,0.9470361200715761,0.9944584076454603,,1.034365825762946,,0.6606334774682324,0.7365239095515117,1.0,,,,,,,,0.8840665966322709,,,1.0147299762414905,1.0356732375817934,0.9749856537544607,,1.0746753017543274,1.0558542101987094,,0.6930362201998825,,0.978128874664244,,,,,,0.9034716085674996,,0.9420988948345366,,,,1.005868323894878,,,0.9973035857810745,,,,0.8956407633426223,1.0105697302844865,1.0931034386370613,1.0552148201229736,,,,0.7475124017687337,1.0839483242253332,,,,1.0869564959850313,1.0869564959850313,,1.0031532799420058,,,,,0.9378882292741656,0.8393442566565882,,,0.890182978516781,1.025297143716849,1.0043795927337256,0.9256794175509708,,,1.0224880355702568,,,,0.9148936170212766,0.9843034812480747,,,1.0182166642586283,0.9538627290148667,,,0.9815951379691814,1.0412503669190611,1.0083036408410615,,1.0719439661765071,0.9879628646302935,,0.8725366512828538,,1.0303967197224957,,,0.9520274901274685,,,,,,0.8246753327177799,0.9245098511286315,0.9110435248821445,1.0921053019587028,,,,
2005-09-30,,,1.1695906636587816,,0.8218844881893963,1.0955130873686834,,,,,,,,0.9867281704341234,,0.9740518745505262,,,,1.0314022709944928,,,,,,0.8961171293935931,,0.9305672633900594,,,,,,,1.3110903477788833,0.9523809647382485,,,,1.0418307280627683,,,,,1.0840998748011494,0.9183673568687453,0.8724832065849696,0.9878142317918928,,0.9134033136121905,,0.9680293179879071,,,1.0055238269624256,,0.9647386001379573,,,1.000817936596769,0.9928571114656259,,,1.011904775034389,1.155580623703011,,0.9388297820061566,,,1.0051983926844537,,1.0495340980438965,0.9508125204493402,,,,,,,,,0.8623422222675566,,0.8736518044554282,,,0.9641833820022988,1.0678697354951148,,1.011734074787223,1.001836274090533,1.0204320127922633,,,,0.9645432792631525,1.0450997805556472,,,,,,,,1.0280868445005542,0.906854094116257,,,1.0182432095006582,1.03449364408503,0.9529531431355882,,1.0568562135327217,0.8956482977930147,1.0637493403881533,,0.9668508083522479,0.9639759859841047,0.704483036987555,,1.017648295106489,,,,,0.9552311225507384,0.9815908778797496,0.9892592253508391,1.0430597969263087,,0.9398907103825137,,0.6027397290952717,0.806429552266865,1.2616033188187057,,,,,,,,0.835911257621939,,,0.9867741984705771,1.2444444232516818,0.9622530585356355,,0.948237379286723,1.042574289478881,,0.9525723355827168,,0.8534161146314132,,,,,,0.8926897423077274,,0.9667093181183953,,,,1.0339106775222453,,,1.0717375554267334,,,,1.0737463093649575,0.9071428745203043,0.6979495401003494,0.9837208910333992,,,,0.8097615246145243,1.0638297872340425,,,,1.017142813546317,1.0228571210588728,,1.0171835639951423,,,,,0.9470198789330293,1.0058594161091614,,,0.9084112561022902,0.9365834161514255,0.9447674261453414,0.9397842970471981,,,0.998440204754811,,,,0.9661395405614099,0.8930232166147933,,,0.9965473744452463,1.0151855196843629,,,1.024999976158142,1.038878007051971,1.0400000179515165,,0.9173077069796048,1.1124649321333024,,0.9329649886489382,,1.0505248611023559,,,0.9864993519221787,,,,,,0.9238845233048846,1.0607104195843233,0.9746441204992103,1.212048215474319,,,,
2005-10-31,,,0.9309999771515537,,1.026627192639666,0.9882401050294757,,,,,,,,0.8582845893589873,,1.1902322255533508,,,,1.186351773573979,,,,,,0.9870771509126022,,1.0527752443844722,,,,,,,0.7773476057155158,1.0628571510314941,,,,1.0408596961738694,,,,,0.9402020408878692,0.9698412616717245,0.9692307496682192,0.9414031677316917,,0.9474033237911929,,0.948835964810191,,,1.0032202721348185,,0.9744328059014203,,,0.931957537601154,1.1225342019169098,,,0.9781512733267135,0.9385365742008861,,0.9858357074443264,,,1.0244785730861756,,0.9088785565256592,0.9963047875944997,,,,,,,,,0.9523398341992246,,0.8904761299702947,,,0.9881129388425067,0.9577516661447502,,0.9548970024293626,1.074046902396656,0.9723970215900838,,,,0.9283489253424457,1.0012447626067236,,,,,,,,0.9958762925113853,0.8696706053170672,,,0.8925016643420723,0.9639283910014776,1.0092346021147554,,1.02025320535668,1.180466007728308,0.7694261128129362,,1.0445714678083147,0.9759515673357104,0.8259740637735655,,0.9575114160277948,,,,,0.9548126515165287,0.9905070650509685,0.9625608373539283,0.9664885610031968,,0.9323255849439044,,0.8522727483841722,1.138252766727298,0.882943142319276,,,,,,,,0.8817377127161687,,,0.9251389047366967,0.9544642645029385,0.9282868502608035,,1.0730675007795196,1.0181794055613742,,0.7763713080168776,,0.8719068225473044,,,,,,0.8839895447253748,,1.015011044517181,,,,1.0417916202582156,,,0.9416414823505772,,,,0.8648351160055677,1.0008436101838682,0.836723151482915,0.9338061536342263,,,,1.0863013538908932,1.0240000152587891,,,,0.9983146752481643,0.9988826559670444,,0.9416975323923118,,,,,1.02097902702314,0.9601941903087617,,,1.0164608891992364,0.946995401134481,0.9053846505972055,1.017213866551873,,,0.9639118685174434,,,,1.0724051280461566,0.9613095594996645,,,0.9543307434342487,0.9861495839021036,,,1.024390221209415,0.9616294965459147,0.7949660668875221,,0.9228511478759774,0.8798090251815007,,0.9642028550399389,,0.9975012781334893,,,1.081727019592823,,,,,,0.9232954595484271,0.9535117002328577,1.0796440370326843,1.1471172445828504,,,,
