Date,AAT,ABR,ACR,ACRE,ADC,AEI,AFCG,AGNC,AHH,AHR,AHT,AIRC,AIRE,AIV,AJX,AKR,ALBT,ALEX,ALX,AMH,AMT,AOMR,APLE,ARE,ARI,ARL,ARR,ASPS,AVB,AXR,BDN,BEKE,BFS,BHR,BNL,BRSP,BRT,BRX,BXMT,BXP,CBL,CBRE,CCI,CDP,CHCI,CHCT,CHMI,CIGI,CIM,CIO,CLDT,CLPR,CMCT,CMTG,COLD,CPT,CSGP,CSR,CTO,CTRE,CUBE,CUZ,CWK,CXW,DBRG,DEA,DEI,DHC,DLR,DOC,DOMA,DOUG,DRH,DUO,DX,EARN,EFC,EGP,ELME,ELS,EPR,EPRT,EQC,EQIX,EQR,ESBA,ESRT,ESS,EXPI,EXR,FBRT,FCPT,FLJ,FOR,FPH,FPI,FR,FRPH,FRT,FSP,FSV,FTHM,GBR,GGE,GIPR,GLPI,GMRE,GNL,GOOD,GPMT,GTY,GYRO,HASI,HHH,HIW,HOUS,HPP,HR,HST,IHT,IIPR,ILPT,INN,INVH,IRM,IRT,IVR,IVT,JBGS,JLL,JOE,KIM,KRC,KREF,KRG,KSPI,KW,LADR,LAMR,LAND,LEJU,LFT,LOAN,LODE,LRE,LRHC,LSEA,LTC,LXP,MAA,MAC,MAYS,MDJH,MDRR,MDV,MFA,MITT,MLP,MMI,MPW,NEN,NHI,NLOP,NLY,NMRK,NNN,NREF,NSA,NTST,NXRT,NYC,NYMT,O,OHI,OLP,OMH,ONL,OPAD,OPEN,OPI,ORC,OUT,OZ,PCH,PDM,PEB,PECO,PGRE,PGRU,PINE,PK,PLD,PLYM,PMT,PSA,PSTL,PW,RC,RDFN,REAX,REFI,REG,REXR,RFL,RHP,RITM,RLJ,RMAX,RMR,ROIC,RWT,RYN,SACH,SAFE,SBAC,SBRA,SDHC,SELF,SEVN,SGD,SHO,SITC,SKT,SLG,SOHO,SPG,SQFT,SRG,STAG,STHO,STRS,STRW,STWD,SUI,SVC,TCI,TCN,TPHS,TRNO,TRTX,TWO,UDR,UE,UHT,UK,UMH,UNIT,VICI,VINO,VNO,VRE,VTMX,VTR,WELL,WETH,WHLR,WPC,WSR,WY,XHR,XIN
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,1.0504202017397906,,,0.9498270285560453,,,,,,1.006972148005397,,,1.0657381501258052,,0.9900373690701912,,,1.0922796380551003,,1.0115893529109539,,,1.0063101834997832,,0.9828876155552333,,,1.0385535251292335,0.9743480765379313,1.0682310230177725,,1.0329340845469361,,,,1.0169852033476683,,1.006226649825626,1.0349602024998217,,1.0311517903144027,0.9963414958940249,1.027982947279934,1.240083516047441,,,1.0476718781155017,,,,,0.9933862434752363,,,1.0240565023074666,0.8575087362783033,0.9870130325456561,0.9524324668420828,,1.0018293102038618,0.8956751861762428,,0.9160379936047887,,,,1.0827795107183777,1.0384057772207154,0.9707242830477001,,,,,0.9434447435220835,,,1.0704615404399562,0.9643328963271005,0.9801633509512707,0.9736404513354792,,1.0646515925800775,1.0441106902573956,1.0402663418167006,,,1.0018068782255267,,1.071703880674978,,,,,,,1.063139092232693,1.0709277618307713,1.0637981835960904,,,,1.0429593856516628,,,,,,0.9970059196332408,,1.0052453872928848,1.0411351614419635,,,1.0526530985929528,,,1.009048478346913,0.9987499465724085,0.9007092276531402,,,,,0.9592199459363037,,,,,1.201958076103584,1.0559592776649263,1.0024537763163173,1.0800920446971611,,1.009999974568685,,,,0.9141461455093123,,,,1.0301507248703523,,,,,0.9250513799393526,1.0289720023497821,0.9931253748378854,1.0,1.0801323876757998,,,,1.0107655689334876,,1.1368292831793063,,,1.0151612681727256,1.0156372017092767,,0.9770407778478977,,1.0064000447591146,,,,,,0.9656453384114736,1.0090089656460035,1.0249554123268607,0.9984334840786186,,,,,,,,,1.0028248801119601,,,,,,,,1.042707498580119,,,1.0390402421878797,,1.04803499360122,,,,,1.0323886320789466,,,1.0904458404346635,,,,,,1.004941736322819,1.0786517194898546,,1.0152927129618254,1.0163550680824274,0.8937007768899439,,1.0338983752884385,,,1.064593320866513,1.0523270613858435,1.0105932201677545,1.0591772139936961,0.9979381954141635,1.044856662822089,,,,,1.0168539606771874,,,0.944474457053396,0.9723329363901714,1.0518867585021607,,,,,,0.9945995078491003,,0.9973457224510253,,0.9596670858478454,,,,0.9936361164156462,1.0528823545714803,,1.0085937756391423,1.0238805742406134,,,1.0470589029718214,,1.072596132508397,,
2005-03-31,,0.99,,,0.9828779159329686,,,,,,1.0089020682833811,,,0.9722949545806054,,1.0113207741820323,,,1.0100376153710566,,0.9945444417956382,,,0.961182353341186,,0.9793253983614028,,,0.9624460343834308,1.0750328659841166,0.9597836928718791,,0.927536231884058,,,,0.8793318912344631,,1.0266088343475328,1.0071906406465185,,0.9697893262592268,0.9828640952245546,1.0011341693168836,0.7168350320082284,,,1.0666666609177096,,,,,1.0033288947618333,,,1.013577526566817,1.0005429961970846,0.9443319855251548,1.2992054277492613,,1.0590383016030087,0.9535568718344238,,1.0255047569445552,,,,0.9308035844955973,1.0027913441776686,0.9313492076683476,,,,,1.0081744006100744,,,0.9731543399466238,0.9845890153704862,1.0491071905003135,1.0104878123213605,,0.9392744133098033,0.9668874004881488,0.9817128234164967,,,0.9586570022026595,,0.9712230482368482,,,,,,,0.9095936930094183,0.9938390509908757,0.963339306576336,,,,1.384439439169653,,,,,,0.9873874420850471,,0.9522921844843337,1.0750187071833868,,,1.0399379116995977,,,0.9902173745158936,1.036295459396118,1.0314960334281627,,,,,1.0661737391530046,,,,,1.0856411496540228,0.9263592792600926,1.0148748052428636,0.9692016283994954,,0.9504950482584396,,,,1.0254517683048667,,,,0.8243902909904641,,,,,0.9628190866107729,0.9963669426865135,0.9717784522221881,0.9313057224682513,1.0337217144339987,,,,0.9005917521051655,,0.9204033676058629,,,0.9850651628976984,1.0,,0.9796344962184198,,0.9777424452774424,,,,,,0.9826922783484826,0.9727891856724086,0.9547825688901155,0.9759413717766483,,,,,,,,,1.0199349441346262,,,,,,,,0.9737248720818598,,,1.043621649441216,,0.99270826607115,,,,,0.933921589570887,,,0.9439252861223539,,,,,,0.8988409121802938,1.031874904040203,,0.9691692214257142,1.0505747751383896,0.9735682375202638,,0.909836055962702,,,0.9640449781096383,0.9502749066274772,0.9224318510742211,0.997162092974912,0.9297520368039458,0.9777275558512561,,,,,0.9821976120792651,,,1.021689449248742,0.9737159363273968,1.2229340533279294,,,,,,0.9443439130766871,,0.9397871091783255,,1.0700467752129161,,,,1.0082969053160973,0.9581447453193364,,0.9666925055355836,0.9329446271656053,,,0.897989315195961,,1.023457338826619,,
2005-04-30,,0.98989898989899,,,1.0066716200233434,,,,,,1.0039215753723423,,,1.0247310727916374,,0.9981342856475217,,,0.950186340458398,,0.945145363405899,,,1.0689655581054025,,0.9777777989705404,,,1.0763940896543402,0.9918367035534917,0.996478859760108,,1.046875,,,,1.0090218679428211,,1.0150693194211924,1.1036028843747705,,0.9931409037087902,1.0043586361863002,0.9932024052761528,1.1127290021429677,,,0.9513888029913836,,,,,1.0053085464810518,,,1.0844142318466476,1.0732700095302734,0.9699892501589252,1.0667481677151118,,1.0045976968655137,1.0436800025240645,,0.9805699483785486,,,,1.0371701990732207,0.9930410975231877,1.0924583484134955,,,,,1.0,,,0.99469494008244,1.0368695466414741,1.0382978290530807,1.042722675470088,,0.986565923638792,0.8261690934381891,1.0664389770405196,,,1.0991316733051233,,0.9629629629629629,,,,,,,1.009780568701454,0.8465710790157771,1.1065150297499058,,,,0.9553719053860529,,,,,,1.0036496024326815,,0.9874755497307391,0.9478948652587138,,,1.0488441268027004,,,1.0595500017953365,1.0157003888830258,0.9541985149615855,,,,,1.029819557383354,,,,,0.8038584946068441,1.0340266446105755,1.0276437443708446,1.0664874414775924,,0.9722222479773164,,,,0.9277736465304813,,,,1.0443786543994433,,,,,1.0582132683962673,1.0474019591095411,1.0473972477325022,1.13175672410104,1.0,,,,0.9434953616778452,,0.9072260322757167,,,0.967741935483871,1.00846809948343,,1.019189797759028,,1.0287262199122227,,,,,,0.9686888743268478,1.0537587267448112,1.0218579904187863,1.038585172521014,,,,,,,,,1.003399196617272,,,,,,,,1.0314815467043588,,,1.0309097678025743,,0.9664218568950105,,,,,1.1053957662227345,,,0.9900989725056649,,,,,,0.9792887579724414,1.0147385618564344,,0.9674599445760028,0.9277898494206742,0.9079939678299608,,1.0,,,1.023776144680347,1.0676729257153286,1.0527272657914595,1.0850231547727616,1.0566666920979817,1.0906239581599053,,,,,1.1043750047683716,,,0.9734636652741601,1.0346705714251976,1.0429544100717598,,,,,,1.0613319946250608,,1.1592920353982301,,0.958852820235969,,,,1.1036524147325035,1.03872498851087,,1.080929432969736,1.046875,,,0.9779387525425407,,1.0016058483263002,,
2005-05-31,,1.0877550864706234,,,1.0585419794374333,,,,,,0.9726562031539018,,,0.9732423148114526,,1.0560748640910051,,,1.1235890756992066,,1.0470111082304696,,,1.0069747654615246,,1.0284090902933405,,,1.0398611492580838,0.8934156282343493,0.9950530249673964,,0.9895522843545942,,,,1.0611764346852022,,1.0383017365843616,1.0049646731607387,,1.1067625939557904,1.1022939622893624,1.0619772287224376,0.9877585554068496,,,0.9947863300301102,,,,,0.9735973597359736,,,1.0119607962814032,1.0159292549669434,1.0397789886643214,1.2571661988165035,,1.0812357044325343,1.04962961821076,,0.9537648113682613,,,,1.0398844256928912,1.0511562381793176,1.0604524927680745,,,,,1.0108108001292873,,,1.08586669921875,1.0432741005916877,1.035519210545241,1.0300925744005032,,1.0068085041451962,1.0891937956750841,1.045123817193924,,,1.0533245979524894,,1.1076922783484826,,,,,,,1.0157067660245493,1.1967962827913659,1.03177571519513,,,,0.8737024234298961,,,,,,0.9284848299893466,,1.0955212006000097,1.0795092036448728,,,0.9783150116885284,,,1.012432000379395,0.9958383702563537,1.2399999618530273,,,,,0.9663301049521799,,,,,1.1309333292643229,1.1333525922839947,1.0427874879581183,1.035525995854107,,1.0421428680419922,,,,1.1179775206366647,,,,0.9631728393552487,,,,,1.0795206446588839,1.0021758548914363,1.0593774649475416,1.0452736143343089,0.9406879645626854,,,,0.9874652259188762,,1.0614081016646273,,,0.9305555979410808,1.0179389045674883,,0.9858786377660799,,1.022128560928535,,,,,,0.9282828436957465,1.0211529813788125,1.065062346244457,0.9829721394222701,,,,,,,,,1.094431531452325,,,,,,,,1.033854825288536,,,1.0243611633149863,,0.994571097662566,,,,,1.0607786677208224,,,1.0507499694824218,,,,,,1.032122917890314,1.0443693456015442,,1.0517068736031645,1.3254717426734641,1.1627907320596482,,1.0225225007531127,,,1.047814261757033,1.0744580364591705,1.0453367549213466,1.0155737250126606,0.983175621076623,1.040108982089419,,,,,0.9439728485091323,,,1.0329986105087745,1.0512206666389101,1.0145655910472062,,,,,,1.0406320376537321,,1.1288549991054388,,0.9525357288375299,,,,1.0294309738902412,1.0022732091453872,,1.057820583672891,1.069850750823519,,,0.9747474293789404,,0.9349949126250299,,
2005-06-30,,1.0769231209663424,,,1.0521739130434782,,,,,,1.0843374000936081,,,1.1029649924154765,,1.1002949132195796,,,0.9647830467938195,,1.1651884363083036,,,1.0598844691736145,,1.1016574648513064,,,1.0792039546899375,1.186089409760354,1.0884232878057702,,1.0965308235580042,,,,1.0243902954774944,,0.9553903186761113,1.0479041437432686,,1.1404056344448723,1.142857081557173,1.0544217845025228,1.0350426747706547,,,1.046645665102355,,,,,0.8888135317355226,,,1.0414648200802232,1.0851169728507823,1.0265674818335682,1.1205212170728283,,1.0079364879131112,1.0437543869018555,,1.0872576372672902,,,,1.0511395268481853,1.1586666107177734,0.9944832694192398,,,1.0089286056404216,,1.009358247748432,,,1.0341355439091129,1.0032154463100684,1.0490764306271665,1.0337078651685394,,1.0507185448300291,1.1375328579612936,1.0256266888535401,,,1.0382499694824219,,0.9951389099528766,,,,,,,1.0283505750115498,0.9856596550995631,1.0688405649373074,,,,0.9247524554280024,,,,,,1.0287206620641298,,1.0021708167371917,0.9947715666631494,,,1.081395339166364,,,0.9877206564245933,1.0447760256527023,0.8774193910604721,,,,,1.0808361945408247,,,,,1.0429143999380437,1.0338531517175713,1.0199099992953113,1.051128848111725,,1.0281014285897307,,,,1.0234505747970013,,,,0.9352941110472367,,,,,1.0443996509417222,1.0555796240179494,1.1214814362702545,1.0637791320636119,1.0,,,,1.0507756909632568,,0.9218107132689498,,,0.9510447054714508,1.052493423866717,,0.9511936308925308,,1.0551546245290742,,,,,,0.9869422790238062,1.0170593000820374,1.0761506160616474,1.087139103091547,,,,,,,,,1.0123815190822358,,,,,,,,1.0774001197120286,,,1.0518875582315461,,0.9858078475320449,,,,,1.0241719306302919,,,1.1061147520510237,,,,,,0.9974869308087062,1.01028762366206,,0.992601429677521,1.2010676401158866,0.9142857506161645,,0.9581497667804144,,,1.0543242063262137,1.0078947809305954,1.1123503231541891,1.0411622618678091,1.037433092354633,1.0548603097619351,,,,,1.0671462177094344,,,1.033055517408583,1.0034153354310695,1.0514850974702326,,,,,,1.043383949375242,,1.0308357952936729,,1.0259385750399794,,,,1.0216010416053825,1.0274438439620108,,1.0581639746367817,1.051618260776919,,,1.0113990008847062,,0.9922057679172729,,
2005-07-31,,1.0731706765956899,,,1.0132231278852983,,,,,,1.1009258959281027,,,1.0752689845037375,,1.0187667768701707,,,1.1216080402010051,,1.0932444834342874,,,1.0953029311210547,,0.9729187110800213,,,1.0836632951920275,1.0788349781221556,1.0570963109014404,,1.0398899813977094,,,,1.0303029802610888,,1.0011972280430324,1.087857164655413,,1.0497036532053992,1.0708661690789496,1.1432936263728861,1.1635012523205663,,,1.2043065039089789,,,,,1.0083905883879254,,,1.028465093568314,1.08944950792266,1.0424430490567707,1.0348837522823409,,1.0577428044894484,1.1020960371355335,,0.9577070092294051,,,,1.0428344512151455,1.089758426272686,1.0303253830637478,,,1.062831860722367,,0.9920529665250625,,,1.0306340749662737,1.0304487416573367,1.1084004415301196,0.9902173747187075,,1.0370072427074222,1.0237655462775852,1.0972298169670525,,,1.105947547681421,,1.1263084072281193,,,,,,,1.0345863960060981,1.1736179815440422,1.106949111162606,0.9382716049382716,,,0.9336188570203294,,,,,,1.0374365573616333,,1.0841155183946212,0.9963437068689028,,,1.0635080435185686,,,1.058275057353839,1.0657143989575513,1.0147058681736356,,,,,1.105415869807241,,,,,1.1134976375699472,0.9981603933750957,1.114581630150756,1.0970729971092965,,1.0333333333333334,,,,1.0289922340541955,,,,0.9465408576335966,,,,,1.1304347225157982,0.9864253422066761,1.0601057566488445,1.0472781878599535,1.0088272601736037,,,,0.9342282169579683,,0.9926469910575005,,,0.9730068852773227,1.0961881294012732,,0.8895705263686423,,1.0136785879842622,,,,,,0.9889746413048873,0.998003238085775,1.0847589565853475,1.0420087338335848,,,,,,,,,1.1045288808202716,,,,,,,,1.0589454606332556,,,1.0553359683794465,,0.9977852154284865,,,,,1.0786713276220024,,,1.0311894363495753,,,,,,1.052325597728333,1.0756176312732277,,1.0288530330872654,1.2288889001916956,1.0624999379118307,,1.0,,,1.065952199768115,1.0589643243219122,1.0694392465909242,1.0806200906113852,1.0536082956689323,1.1000137549132993,,,,,1.0168539975993123,,,0.9370798537511277,1.0074881287347375,0.98870057562597,,,,,,1.058212123504833,,0.9241669025619631,,1.033932151559727,,,,1.1024875901949083,1.0576159084836427,,1.0692053961736545,1.0374104510158542,,,1.0,,1.0837392255032015,,
2005-08-31,,0.9233766635888995,,,0.9657422756891083,,,,,,0.966358307643579,,,0.906818134891338,,0.9315789875231291,,,0.9942652110985103,,1.0374238741289319,,,1.0186451219005643,,0.9979381954141635,,,0.9597990321926302,1.0619150205486256,0.9845678430925608,,0.9746031983108763,,,,0.9768907876180052,,0.983856520488836,0.9343401195034672,,1.0590789408026164,1.1378676456086674,1.0347490955530168,0.7558552684556049,,,0.9517671484139558,,,,,0.9674735408523484,,,0.9460926264826116,0.984421077527498,0.9841112361210551,0.8426966505037413,,1.0203473873535496,0.9297545820519627,,1.0534716752252533,,,,0.9634888773618311,1.0042238606890321,0.9752333538700976,,,0.9941714698447551,,0.9746328565980217,,,0.9940091675785903,0.9648522234997206,1.0247333823493514,1.0002195858704281,,0.9930178316376452,0.878296194699677,0.9349009661192577,,,0.957435187936753,,0.9244114399324604,,,,,,,0.9181202191528858,0.9806610939302621,0.948093714341253,0.9210526315789473,,,1.0573394477854032,,,,,,1.027522865143222,,0.9643689118312713,1.0167430628017302,,,0.9756713912466256,,,0.9471365684007139,0.9378015643265842,1.0144927398518988,,,,,1.0058325795887069,,,,,1.0016244026610088,0.9240692916633467,0.9631434381865699,1.0117082654168321,,1.0038709948139806,,,,0.9134288183617223,,,,0.8737541936125207,,,,,0.8645299090610391,0.9591326288180181,0.9304257075253081,0.926801482663824,1.0149999856948853,,,,0.9683907664047396,,0.9042328305568964,,1.0466222417171436,1.005806510964991,0.9415014261413501,,0.9529780558640298,,0.9624096054628671,,,,,,0.8851728453423863,0.9535814305557908,0.9519713200390904,0.943466204000571,,,,,,,,,0.9342561130374272,,,,,,,,0.9639052014170866,,,1.0115355302332045,,1.0166481259400466,,,,,0.9453808931894053,,,0.8886107570805645,,,,,,0.9265193753253996,0.9510868930100271,,0.9691516784842474,0.9071729989337702,0.9705882160446357,,0.988505812645086,,,0.9783448816676805,0.9860283354341467,0.9625000016556846,0.9487805262778605,0.9706457746676673,0.9539754789753888,,,,,1.0182320395995075,,,0.9727404020132846,0.9765765567615764,0.9642857142857143,,,,,,0.9304518505028431,,0.9792731539768597,,1.0,,,,0.970442210952409,0.9194322558412602,,0.9646949709966657,0.949360623542049,,,0.9463797759010081,,0.9425919611314553,,
2005-09-30,,0.9880450018915882,,,0.9543918795921753,,,,,,0.9364664895016179,,,0.9719298465791714,,1.0163841240496394,,,0.9733237416751862,,1.0465604279885488,,,1.0090299636451656,,0.9865702365348679,,,1.0197524513878027,0.9067796610169492,0.9746081669081944,,0.97692729450053,,,,1.0051613264186408,,0.9772105747161823,0.9964862966319253,,1.0090238407252683,0.9947495530325726,1.0031573079755969,0.9352112456963769,,,1.0026212554955118,,,,,1.0500390437284988,,,1.0659655987240384,0.9991445280541057,0.9586276635998964,0.9066666816569006,,0.9858949895081907,0.9970306715577659,,1.0025252140294452,,,,1.0,0.9463722169708296,0.9933750347438957,,,0.9840871367620935,,0.9780822123014932,,,1.014140023620351,1.0029013588413846,0.9964570449966182,0.9795873512479527,,0.96953122363193,1.068770855048165,1.0021180305900943,,,1.0233087336314999,,1.0308311015948222,,,,,,,1.0567281695150745,1.1579302029990541,0.9840116619340269,0.9359999520438058,,,0.9154012294950977,,,,,,0.9994048617864728,,0.9937845855138975,0.9925558517130667,,,0.9556347484094052,,,1.0372092661064747,0.9662664719126958,0.9285714103251085,,,,,1.0640765123335012,,,,,0.9337117304604454,0.8303417301308338,0.9936748653500572,1.062986145939855,,0.958868873646308,,,,1.1281093933692024,,,,0.9733839663059264,,,,,1.0479486526273987,1.0239130103069802,1.0381696230712893,0.9978487990626386,0.9556650662868256,,,,0.9094955968261038,,0.8785839794769735,,0.8909091082486239,0.9813983226587877,0.9530549280207956,,0.8519736823530408,,1.0015022878155757,,,,,,0.9408059888247629,1.0033571557606118,1.0481927979059955,0.9778978020899144,,,,,,,,,0.965185125716066,,,,,,,,1.0128581022170162,,,0.9922986275337766,,1.0109170723947096,,,,,0.9849134057862017,,,1.118544676822597,,,,,,0.96620948685082,1.0621198461859656,,0.9749216478662617,1.0252491767192704,1.115151554267635,,0.9767440983641825,,,0.9640316254998498,0.9731194197781966,1.0032467588317915,1.0309995482870495,0.9566531953761409,0.9743656574045889,,,,,1.0173629782705078,,,0.9663715884061115,0.9884686348486666,0.9777777401017554,,,,,,1.0008446139149458,,0.9640475030988193,,1.0205920010044878,,,,1.0069751157508433,1.0202042997744176,,1.0337078266102884,0.9991918432068944,,,0.971490470270058,,1.0573670186021358,,
2005-10-31,,0.9380783008008217,,,0.953982327891662,,,,,,0.9758364349307654,,,0.9902010996911587,,1.0561423147154971,,,0.8888888888888888,,0.9559118097060879,,,0.9777481689084605,,1.0219895323510788,,,1.006417772127693,0.9801868902188595,0.8813123024783753,,0.9724923136344524,,,,0.9499358136808554,,0.9521144477480903,0.9763046506485255,,0.9928861709428688,0.9955339542529036,0.9945635926392389,0.8333332968569784,,,1.0183006043009457,,,,,0.9456440947425007,,,1.0107623044685399,1.026327086208526,0.9821052952816612,0.8755882254470514,,1.029107061631166,0.9774983483668396,,1.0045340369864706,,,,0.9321052149722451,1.0655555725097656,0.9429418447396491,,,0.9489361377472573,,0.9803921533707757,,,0.9988571602957589,0.9594985469571935,0.9406667073567708,0.8984987119520711,,0.8791297325992474,0.8857142386111828,1.036988152769309,,,0.9986666361490886,,0.9492848031750781,,,,,,,1.0144819436230594,1.0273653726263816,0.9954045826703682,1.028693604687653,,,0.7464455573407446,,,,,,0.9922572328155735,,0.9468380594113238,1.0025000138889661,,,0.9559470981251688,,,0.9427005662174054,0.9934911056370106,1.0384615948919735,,,,,1.0626703332834546,,,,,1.0916195675246534,1.0560447740999834,0.9427116730525209,1.0021417588648311,,0.9906165990209881,,,,0.9839029863991527,,,,1.0,,,,,0.9665093883834915,0.9248408234498114,1.0030101743581634,0.9896827453227566,1.0889174690762509,,,,0.9380097704165254,,0.908424910518802,,0.912244837386368,1.044444439457912,0.9724737337167282,,0.8864864641946102,,0.9689999580383301,,,,,,0.8072289384274132,0.9314093610763198,0.8829022912710437,0.9417378274082264,,,,,,,,,0.8582118392389413,,,,,,,,0.9839643386139276,,,0.9880596559439132,,0.990280761299856,,,,,0.9690164913776222,,,0.8285414119198838,,,,,,0.9576218607812086,0.9952273858059606,,0.9119465816710728,0.9572261934958795,1.107336994901384,,0.9809523982525961,,,0.9184091914343074,0.9353318834940542,0.9669183713066724,0.9977999643340008,0.9589041729131164,0.9662709014410841,,,,,1.0133333333333334,,,0.930402964099109,0.926271586504623,0.9545454720601351,,,,,,0.9337552087918951,,0.9789473454755052,,0.9646910795671666,,,,0.935118912322809,0.9490432316241978,,0.9512422623150415,0.9501213678482012,,,0.952823151871601,,0.9213090931285511,,
