Date,ABLV,ADD,ADTH,ADV,AGAE,AMC,AMCX,AMX,ANGH,ANGI,ANTE,AREN,ASST,ASTS,ATEX,ATHM,ATNI,ATUS,BAOS,BATRA,BATRK,BBGI,BCE,BHAT,BIDU,BILI,BOC,BODI,BOWL,BRAG,BREA,BZFD,CABO,CARG,CCG,CCO,CCOI,CDLX,CHR,CHT,CHTR,CMCM,CMCSA,CMLS,CMPR,CNET,CNK,CNSL,CNVS,CPOP,CRTO,CSSE,CTV,CURI,CXDO,DALN,DASH,DDI,DIS,DLPN,DLX,DOYU,DRCT,EA,EDR,EDUC,EEX,EVC,EVER,FAZE,FENG,FLNT,FNGR,FOXA,FUBO,FVRR,FWONA,FWONK,FYBR,GAIA,GAME,GCI,GDC,GDEV,GENI,GETY,GIGM,GMGI,GOGO,GOOGL,GROM,GRPN,GRVY,GSAT,GTN,GXAI,HAO,HHS,HOFV,HRYU,HUYA,IAC,IAS,ICLK,IDCC,IDT,IHRT,IHS,IMAX,INUV,IPG,IQ,IRDM,IZEA,JFIN,KIND,KORE,KRKR,KT,KUKE,LBRDK,LBTYK,LCFY,LDWY,LEE,LGF.A,LILAK,LKCO,LLYVA,LLYVK,LPTV,LSXMA,LSXMB,LSXMK,LUMN,LVO,LYV,MANU,MATH,MAX,MCHX,MCS,MDIA,META,MGAM,MGNI,MGOL,MIMO,MMV,MNY,MOMO,MSGE,MSGM,MSGS,MTCH,MYPS,NCMI,NCTY,NEXN,NFLX,NN,NTES,NWSA,NXST,NYT,OB,OMC,ONFO,OOMA,OPRA,ORAN,PARA,PERI,PHI,PINS,PLAY,PLTK,PODC,PSO,QNST,RBBN,RBLX,RCI,RDCM,RDI,RELX,ROKU,RSVR,SBGI,SCHL,SCOR,SEAT,SGA,SHEN,SIFY,SIRI,SJ,SKLZ,SKM,SLE,SMWB,SNAL,SNAP,SOGP,SOHU,SPHR,SPOT,SSP,SSTK,STBX,STCN,STGW,T,TBLA,TC,TDS,TEO,TGNA,THRY,TIGO,TIMB,TKC,TKO,TLK,TME,TMUS,TOON,TRUE,TRUG,TRVG,TSQ,TTGT,TTWO,TU,TV,TWLO,TZOO,UCL,UONE,UPXI,USM,VEON,VIV,VOD,VSME,VZ,WB,WBD,WIMI,WLY,WMG,WOW,WPP,XNET,YELP,YY,Z,ZD,ZDGE,ZH
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,,,,,,,1.1062947142681363,,,,,,,,,1.0068771726163992,,,,,1.0503946544207237,0.9832214926187048,,,,,,,,,,,,,,1.0655737871509894,,,1.0069283767444213,,,1.008387712621387,,,,,,1.489971346704871,,,,,,,,,,0.975899405486028,,1.02012021030973,,,1.0023313884739928,,1.029702893636613,,1.024999976158142,,,,,,,,,,,,0.9636363983154297,,,,,,,1.0,,,0.9609958206329062,,,,,1.0055324981670128,,,1.0132325141776937,,,,0.9290137288373411,,,0.9703247106084464,1.0464481068026257,,,1.0738522691927423,1.1380000305175781,1.0068965633158986,,,,,,,,1.0715604454284304,,,,,0.785365864680862,1.0235690235690236,,,,,,,,,,1.0319018700676605,,,,,,1.1599111118359717,0.9357945274249102,,,,,,,,,,,,,0.9290136960186018,,,0.8711538461538462,,0.9304346336984735,,1.0071173741127322,,0.9108795801890505,0.9429012047398397,,1.072800098357986,,,,0.9626913248238987,,,0.9799999823937049,,,,,1.0536627024466214,,0.8597063852992394,,1.0112023610667848,1.1850393841216227,0.9709595938310759,1.1142934709260444,,,0.9356014869440472,1.0359123953937615,,,0.9429411794625077,1.0053840841465325,1.0181451919144568,0.8413897685726276,,,1.067134341652389,,,,,,1.1421287798311188,,,0.9956859367386124,,,1.0211640449632586,0.975653764093167,1.0126262226352218,,,1.062925165554908,1.2526596142674753,0.9838831198670753,,,1.1435574390104226,1.0184150931769107,1.0047618622322125,0.9257830884083208,,,,,,,,,1.0402836901076296,1.0646428380693709,1.0955294057839187,,1.0549033219217328,,0.8807691945597038,,1.11358570825842,1.1077348066298343,1.1010581950244842,1.0119322357151108,,1.0106771821564031,,,,1.0326894033949783,,,1.0597125281734665,,,,,1.1794951240626763,,
2005-03-31,,,,,,,,0.8790460812854192,,,,,,,,,0.9941011941432671,,,,,1.0277457497545253,1.0661262458082474,,,,,,,,,,,,,,0.9615384615384616,,,0.9720183703095047,,,1.0406654848861125,,,,,,1.2769230769230768,,,,,,,,,,1.0282748746077308,,1.0210040900510862,,,0.8029151883161539,,1.0096154216478577,,1.0817073282778513,,,,,,,,,,,,1.0452829740530418,,,,,,,1.0130718832029433,,,0.9602107449304198,,,0.852755179821457,,0.9951857156115633,,,1.0283582317295359,,,,0.9893380639930777,,,0.8840161432353894,0.9654047162747239,,,0.858736019941365,0.7908611387212947,0.9345509446056763,,,,,,,,0.9181387465111379,,,,,0.807453417200256,0.9517543859649122,,,,,,,,,,0.9762188094062,,,,,,0.8922929599933385,0.8790737679361932,,,,,,,,,,,,,0.9893380790041253,,,0.9409492273730684,,1.014018938305956,,1.1356890999178875,,0.8958068987613503,0.997817839151926,,0.9719995271735711,,,,0.9894004740257217,,,0.989403435533187,,,,,0.9911075458613656,,0.8045540970029003,,1.0059084138797225,0.8471760665766063,0.916775050491102,1.0188494611144594,,,1.0428571340104422,1.0397406951974058,,,1.004366793175428,1.1067477245622257,0.8594059383503398,1.0089766090407124,,,0.9258215724606478,,,,,,0.9810267772801144,,,1.056109242972739,,,1.062176149563693,0.8798521707813924,0.9846218339834011,,,0.9325714406185833,0.8676574755545873,1.0041904578122616,,,0.9191671952852865,0.9358904760315535,0.9478673100026125,0.9755336108404924,,,,,,,,,1.0662667372182806,1.0335457906043404,0.9123351748841978,,0.8137479944743703,,1.0684134315659541,,0.9126000213623047,0.8583541451546914,0.9197501144088415,1.0102700236596713,,0.9869335526100111,,,,1.014388489208633,,,0.9866086876910666,,,,,0.8955885358844771,,
2005-04-30,,,,,,,,0.9622092152879752,,,,,,,,,0.952529683002311,,,,,0.8863891799913772,0.9627851014928533,,,,,,,,,,,,,,1.0744000244140626,,,0.9565832792783487,,,0.9502663935849396,,,,,,0.8283132530120482,,,,,,,,,,0.918900077506249,,1.001756138829713,,,1.0310930986540556,,0.980952399117606,,0.8872604269558038,,,,,,,,,,,,0.987364589865816,,,,,,,0.9225806397032166,,,1.218769172111036,,,0.9470338959506927,,0.9087767364105531,,,1.0341073791302955,,,,0.9762012044051299,,,1.067885178606022,0.950642296600652,,,0.8452381099825965,0.7111111111111111,1.0472312651724889,,,,,,,,0.9474425640566183,,,,,0.7692307369848089,0.9564516269666259,,,,,,,,,,0.9345310716035168,,,,,,0.9055793837708366,0.9341463228551353,,,,,,,,,,,,,0.9762010770248895,,,1.0733137829912023,,1.0645161463988564,,1.0244762555673037,,0.8269503214152906,0.9119737271863804,,0.9365115755725946,,,,0.9795781522191876,,,1.0222134626587882,,,,,0.9991843206610814,,0.8113207615071149,,1.0558003109594474,0.7254902189944813,0.8794325732661965,0.9485824256470847,,,0.9539228022586524,0.9447004350967872,,,0.9136646328195865,0.947096643318875,0.9009216470877776,0.8469751469413611,,,0.9868153845015776,,,,,,0.9755403693377757,,,1.04471788726073,,,0.8585365869219468,0.9642856740364802,1.0046432377773091,,,0.9459557996039831,0.9339314515093957,0.9736975106297576,,,0.9993337622432148,0.9110069549314609,0.890833298365275,0.9615795452428902,,,,,,,,,0.9026854175128697,0.9711132942202011,0.9554421944578286,,0.5571198729457257,,0.8869209936714485,,1.0124917747420898,0.950610112152539,0.9989551436231573,0.9841867683863831,,1.0084506897524297,,,,1.025815598508145,,,0.9538163413885781,,,,,1.0410959123049213,,
2005-05-31,,,,,,,,1.1415911967385834,,,,,,,,,0.9672131455095189,,,,,1.0203045488690912,0.9559434958657068,,,,,,,,,,,,,,1.7133283474322798,,,1.0271336345329398,,,1.0031152173178703,,,,,,1.1454545454545455,,,,,,,,,,1.039393901443987,,1.0120210252583972,,,0.9840794440187632,,0.980582543149364,,0.9440914785745005,,,,,,,,,,,,1.1060329840566396,,,,,,,1.0839160903286333,,,1.260318158429286,,,0.6991051782277636,,0.8935361475936875,,,1.0277192768297698,,,,1.1269547533851656,,,1.128361760132964,0.9743954438183698,,,1.224071765641312,0.953125,0.9595645786958199,,,,,,,,1.0366517955197618,,,,,0.9000000272478376,0.999759079493989,,,,,,,,,,1.0684262086974972,,,,,,0.8838863043886761,1.150391703680685,,,,,,,,,,,,,1.1269550469426755,,,1.1092896174863387,,1.2372297407963744,,1.0455557600170073,,0.9588336579315769,0.9403477297749009,,0.9878166210176103,,,,0.9661654216208461,,,1.053162549769068,,,,,0.9877551331812021,,1.293604593782443,,1.0545896968821151,0.9513513339358235,1.0741935568223018,0.976950358207614,,,1.1501306259938258,1.0766141205321793,,,0.9381373334203519,1.0899182747172766,1.161125284448298,1.2626050293895963,,,1.0750257461934007,,,,,,1.0915451737461184,,,1.003337922784888,,,1.2386363509694966,0.9640523211919059,0.9823529324383056,,,0.9795279449824331,1.066375566946897,0.9670129757472528,,,1.05,1.0321337101830266,1.0140318595035165,1.0960044116697556,,,,,,,,,1.094772608464137,1.0711898113414189,1.0679957222156207,,1.188086604367291,,0.9692779909261774,,1.0181818211843348,1.1320292789662825,1.002615022744034,0.963274653742605,,0.9882681408031636,,,,1.0716261107167357,,,0.9824431574159378,,,,,0.9820829076562676,,
2005-06-30,,,,,,,,1.0516937578819465,,,,,,,,,0.9762712094537895,,,,,0.9011193930266242,1.0295652306598166,,,,,,,,,,,,,,0.2885701782023956,,,1.0292988106387484,,,0.9524845364809327,,,,,,1.434920634920635,,,,,,,,,,0.9176385413301419,,1.0047017725173575,,,1.0774647815740976,,1.0158415684523792,,1.0484522398158522,,,,,,,,,,,,1.150413193177367,,,,,,,1.3806452714441753,,,1.0608792119237858,,,1.3760000610351562,,1.0263830144354638,,,1.0150221713491718,,,,0.9804081462659876,,,0.94799571332156,0.9605839348735662,,,1.0397488644442798,0.8524590163934426,0.9870340481820371,,,,,,,,1.027233620951418,,,,,1.1111110774718065,0.9660240816782756,,,,,,,,,,1.0561146721931496,,,,,,1.0080428877309289,0.9632318952317585,,,,,,,,,,,,,0.9804081063951,,,1.282758620689655,,1.1483553509809312,,1.1059256250384937,,1.1091233703088268,0.9929868914626239,,0.9752106631526793,,,,1.030774634517059,,,1.0703758249950666,,,,,0.9818181603228936,,1.0719101295042575,,1.0840752110393541,0.9261363659454279,1.0945946139451819,1.0038890725192056,,,1.0306469343052655,1.0274519927166939,,,1.0144927162320523,1.2421875740401491,1.0352422574353513,1.078202957120202,,,0.9751433448190712,,,,,,1.172008618526286,,,0.9549901935313653,,,0.8669724774082296,0.9559321653086102,1.0158255435696606,,,1.0531612424104286,0.9778869404651822,0.9552780089505483,,,1.0031746152847532,0.9909412165740656,1.053505527264,1.0556962218465684,,,,,,,,,0.9879658593482924,1.0611544190680118,1.0348333358764648,,0.9975691881881393,,1.0087162961707405,,1.0616496100072224,0.9187364832626653,1.0657277112085137,0.9658459432792199,,0.9765404437982051,,,,1.0252903107673892,,,0.9603084910382241,,,,,0.9817559662113526,,
2005-07-31,,,,,,,,1.1202817961099112,,,,,,,,,1.1111110835163693,,,,,0.986197390446908,1.0202702506778014,,,,,,,,,,,,,,1.091867491834343,,,1.0037330789787207,,,1.0019562605842458,,,,,,1.1714601769911503,,,,,,,,,,1.018268416477449,,0.9852217119046559,,,1.0174880383871345,,1.007797263345166,,1.0975610054689977,,,,,,,,,,,,1.4655172059425419,,,,,,,0.9158878233955684,,,0.9782763500697561,,,0.9174418042452699,,1.065505798869461,,,0.9149008111948295,,,,1.1115738030008975,,,1.025714329310826,0.9870820899736342,,,1.0221328245790857,0.8807692160973182,1.0262725522829617,,,,,,,,1.0297674134720203,,,,,0.8100000108991351,1.0678473749591888,,,,,,,,,,0.9924919974527561,,,,,,1.09242023582768,1.0122526030770513,,,,,,,,,,,,,1.1115737261461285,,,0.8771121351766513,,1.1310177075392103,,1.0301173056153816,,0.9080645625226593,1.0118780367179618,,1.062734812145507,,,,1.0603980873625911,,,1.000688483934215,,,,,1.0151515406937563,,1.0146750681707184,,1.1231751552766207,1.3496932847359233,1.0356653265078684,0.9529958771320729,,,0.9911894356411621,0.959014317830687,,,1.0214286077590216,1.303899369149838,0.9723405015150233,1.0524691591955433,,,1.052450985010291,,,,,,0.8286235124267586,,,1.035450836064066,,,1.0052910112408147,1.0271867359455837,1.0294736266805802,,,0.9764763858032861,1.0552764509448365,1.0257275782629485,,,1.0265822226297134,1.0877469915350402,1.0761821260724034,1.1093524574379963,,,,,,,,,0.9669941010842283,1.0261688693992732,1.062489951015945,,0.918367284098372,,1.035349629153278,,1.0442531629944412,1.1278283913029832,0.9432207621104033,1.062088822571291,,0.990738019312889,,,,1.0785300520471426,,,1.0317335740665143,,,,,1.1646341579918995,,
2005-08-31,,,,,,,,0.9883198460822794,,,,,,,,,1.0,,,,,1.0202939092111392,1.0844371245203406,,,,,,,,,,,,,,0.6317241274077317,,,0.8949325481370121,,,1.0003254844350755,,,,,0.9439124691352307,1.2606232294617563,,,,,,,,,,0.9824493391166922,,0.99350004196167,,,0.9944444495954633,,0.9719535824397018,,0.952046802542016,,,,,,,,,,,,1.0098039591509493,,,,,,,1.0459183226620747,,,0.9938837954913693,,,1.3206590941217944,,0.9571984300072093,,,0.9433823753805721,,,,0.8275279285775162,,,0.9905292440630455,1.0184757920305827,,,0.8976377974928879,0.9344978155027467,0.9704000091552735,,,,,,,,0.9191509007441244,,,,,0.9012345793219864,1.0137818122223006,,,,,,,,,,1.0445156427565312,,,,,,0.8934875248024972,0.897579194484388,,,,,,,,,,,,,0.8275281111964601,,,0.8174255691768827,,1.1616377416969617,,1.235254177391045,,1.030195394820312,1.0130076091833027,,0.9478025195968998,,,,0.9802589414066814,,,0.9772961866411846,,,,,1.013266985227617,,0.9731404336617073,,1.0054156718463776,1.0499999512325644,1.0331125819449372,1.0151760849711893,,,1.043333371480306,0.9864755211390147,,,1.015384611280584,0.7680880075610935,1.1115973157303565,1.0087976453474083,,,0.9902189445666135,,,,,,0.9614961082954346,,,0.9895111630221192,,,0.889473732667901,0.8388953454874686,0.9848671294406555,,,1.0250941199888994,0.9523809235472627,0.9967105134939108,,,0.986436539909508,0.9760174973613961,1.027664780605632,0.8300908542835893,,,,,,,,,0.9670864951969848,1.0587392305854324,0.95194782590594,,0.7671641609756717,,1.0682852502041933,,1.0523489829790627,1.0742574281043844,0.9615983521775151,1.0549748553883755,,0.9555945239239718,,1.0609670862249407,,1.018669850180764,,,0.9810138592222392,,,,,0.9356768204138475,,
2005-09-30,,,,,,,,1.19636362249201,,,,,,,,,1.0374999636784201,,,,,0.9636488521437199,1.0473282341606713,,0.790370327025504,,,,,,,,,,,,1.0655022261424207,,,0.9615584524293762,,,0.9557579202355383,,,,,0.985507260398488,0.751310861423221,,,,,,,,,,0.957919788758864,,1.0105686500051883,,,0.9931913512926017,,0.9263681833757205,,0.9668304119931452,,,,,,,,,,,,1.0019416993901946,,,,,,,0.8878049242858171,,,1.1065034445182784,,,0.7907869204209127,,0.8609756088105549,,,1.0300077221601736,,,,1.0325866920543296,,,1.1046118465225914,0.9213907569622726,,,1.1436403986902455,0.7943925375250797,0.9596043061421893,,,,,,,,1.1056510849251884,,,,,0.6438355921510179,0.9788018151911723,,,,,,,,,,0.9743732048874877,,,,,,1.1280653352645889,1.0394190976045068,,,,,,,,,,,,,1.0325864577092416,,,1.0117836100696305,,1.2054730843995598,,1.2386129294979187,,0.9879310052828623,0.9317256409539586,,1.039656821422095,,,,0.9491581093106569,,,1.0718057348287233,,,,,0.9599017418915639,,1.2292994352790019,,1.0624831572336388,0.8744588878629664,1.021794819910225,0.9847837771288017,,,0.9446218915068043,1.0134356415510997,,,0.915977967584357,1.034664586933268,1.0787401774359902,0.950581373992387,,,1.0272813275538968,,,,,,0.9799770943572377,,,0.9994000659893019,,,0.9881656678802756,0.9862824942193308,0.9954319640237016,,,0.9547123880196137,1.0758333206176758,0.9465071295349257,,,1.1612499952316284,1.0163812533479775,1.0292953192562548,1.0838540957826734,,,,,,,,,0.928151296668535,1.1025710646081686,1.141878980185624,,0.9593601962466379,,0.9346590851364303,,0.9733964491480637,1.077855947256623,1.0728547449592936,0.9530275177985377,,0.9993885715397234,,0.9531043692465025,,0.9562428458042613,,,0.9893555398383755,,,,,1.0770051520675834,,
2005-10-31,,,,,,,,0.9973404370959023,,,,,,,,,0.9954819678351786,,,,,1.0370106403580168,0.9019679124743865,,1.0846610154784382,,,,,,,,,,,,1.0758196469020926,,,0.9357104506052923,,,0.946562361050979,,1.1101639544377562,,,0.9749999894815335,0.8883349950149552,,,,,,,,,,1.0099460909530875,,0.8299303276317731,,,0.9998242516849979,,0.8818474401835725,,1.0419313759218196,,,,,,,,,,,,1.0164728760970028,,,,,,,0.994505434404206,,,1.17594649638959,,,0.8567961333597831,,0.8498583446951754,,,0.9685963368281716,,,,1.0098619969522196,,,0.9770876339320052,0.9794913767146616,,,0.8696068484603326,0.9411764705882353,0.8874570119434596,,,,,,,,0.9577777438693577,,,0.9196116623369236,,0.7021276503232782,0.9230226397619629,,,,,,,,,,0.9356775291754005,,,,,,1.0175121331449173,1.0958082874865371,,,,,,,,,,,,,1.0098618657864664,,,0.9973530968766543,,1.016160046737749,,0.8473502402409434,,0.8097730979128097,0.9156302444073332,,0.9919885424973163,,,,0.9039999920388927,,,0.9901477459148602,,,,,0.9582267868507738,,0.753022406305701,,1.0020278330750394,1.2029703414366537,0.9573400646548127,0.9886148502061736,,,0.9346110562357131,0.8806818193546763,,,0.9466165166251002,1.034231630203846,0.9288321413999678,0.952599396852029,,,0.9253662159952892,,,,,,0.883829602163577,,,0.9165499364316831,,,0.9461077263967322,0.8984701882585043,0.9949936951047695,,,0.9697435002691553,1.0193648336913121,0.9103588601373197,,,1.0909580484928507,0.9655677825056939,0.9807692307692307,0.9783758353128607,,,,,,,,,0.9348121084603561,0.9253804420647792,1.0193836202397806,,0.8391167368678104,,0.900455966479362,,0.9546986474748302,0.9000900213629917,0.9823944422084373,1.011166700110848,,0.9639033261167018,,0.9764380636489417,,0.9391470816150518,,,0.963615010774356,,,,,1.0922810065605997,,
